"Start Time",	"Request Type",	"Latency",	"Response Code"
1622567700577	,POST	,178	,200
1622567700577	,POST	,178	,200
1622567700577	,POST	,179	,200
1622567700577	,POST	,179	,200
1622567700576	,POST	,180	,200
1622567700577	,POST	,179	,200
1622567700577	,POST	,179	,200
1622567700488	,POST	,268	,200
1622567700577	,POST	,179	,200
1622567700487	,POST	,269	,200
1622567700576	,POST	,180	,200
1622567700577	,POST	,179	,200
1622567700577	,POST	,180	,200
1622567700576	,POST	,181	,200
1622567700487	,POST	,270	,200
1622567700577	,POST	,180	,200
1622567700610	,POST	,193	,200
1622567700610	,POST	,193	,200
1622567700610	,POST	,193	,200
1622567700667	,POST	,178	,200
1622567700667	,POST	,179	,200
1622567700667	,POST	,179	,200
1622567700577	,POST	,269	,200
1622567700667	,POST	,179	,200
1622567700667	,POST	,179	,200
1622567700667	,POST	,179	,200
1622567700667	,POST	,179	,200
1622567700577	,POST	,269	,200
1622567700666	,POST	,180	,200
1622567700667	,POST	,179	,200
1622567700666	,POST	,180	,200
1622567700667	,POST	,180	,200
1622567700666	,POST	,181	,200
1622567700705	,POST	,195	,200
1622567700756	,POST	,178	,200
1622567700755	,POST	,179	,200
1622567700757	,POST	,177	,200
1622567700755	,POST	,179	,200
1622567700756	,POST	,178	,200
1622567700755	,POST	,179	,200
1622567700755	,POST	,180	,200
1622567700756	,POST	,179	,200
1622567700756	,POST	,179	,200
1622567700756	,POST	,179	,200
1622567700757	,POST	,178	,200
1622567700757	,POST	,178	,200
1622567700755	,POST	,180	,200
1622567700756	,POST	,179	,200
1622567700755	,POST	,180	,200
1622567700756	,POST	,180	,200
1622567700803	,POST	,194	,200
1622567700803	,POST	,194	,200
1622567700803	,POST	,194	,200
1622567700846	,POST	,177	,200
1622567700846	,POST	,177	,200
1622567700847	,POST	,176	,200
1622567700846	,POST	,177	,200
1622567700757	,POST	,266	,200
1622567700846	,POST	,177	,200
1622567700846	,POST	,178	,200
1622567700757	,POST	,267	,200
1622567700846	,POST	,178	,200
1622567700846	,POST	,178	,200
1622567700846	,POST	,178	,200
1622567700846	,POST	,178	,200
1622567700846	,POST	,178	,200
1622567700845	,POST	,179	,200
1622567700756	,POST	,269	,200
1622567700846	,POST	,179	,200
1622567700900	,POST	,193	,200
1622567700934	,POST	,179	,200
1622567700934	,POST	,179	,200
1622567700934	,POST	,179	,200
1622567700935	,POST	,178	,200
1622567700935	,POST	,178	,200
1622567700934	,POST	,179	,200
1622567700935	,POST	,178	,200
1622567700934	,POST	,179	,200
1622567700934	,POST	,180	,200
1622567700935	,POST	,179	,200
1622567700847	,POST	,267	,200
1622567700935	,POST	,179	,200
1622567700934	,POST	,180	,200
1622567700936	,POST	,178	,200
1622567700935	,POST	,179	,200
1622567700935	,POST	,179	,200
1622567700997	,POST	,193	,200
1622567700997	,POST	,193	,200
1622567700997	,POST	,193	,200
1622567701024	,POST	,180	,200
1622567701024	,POST	,181	,200
1622567701024	,POST	,181	,200
1622567700935	,POST	,270	,200
1622567701024	,POST	,181	,200
1622567701023	,POST	,182	,200
1622567701024	,POST	,181	,200
1622567701024	,POST	,181	,200
1622567701024	,POST	,181	,200
1622567701024	,POST	,182	,200
1622567701023	,POST	,183	,200
1622567701024	,POST	,359	,200
1622567701113	,POST	,270	,200
1622567701024	,POST	,359	,200
1622567701025	,POST	,358	,200
1622567701093	,POST	,290	,200
1622567701025	,POST	,358	,200
1622567701114	,POST	,269	,200
1622567701113	,POST	,270	,200
1622567701025	,POST	,358	,200
1622567701113	,POST	,270	,200
1622567701114	,POST	,270	,200
1622567701114	,POST	,270	,200
1622567701113	,POST	,271	,200
1622567701113	,POST	,271	,200
1622567701113	,POST	,271	,200
1622567701114	,POST	,270	,200
1622567701114	,POST	,270	,200
1622567701114	,POST	,270	,200
1622567701025	,POST	,359	,200
1622567701113	,POST	,271	,200
1622567701113	,POST	,271	,200
1622567701114	,POST	,360	,200
1622567701114	,POST	,360	,200
1622567701205	,POST	,269	,200
1622567701190	,POST	,284	,200
1622567701205	,POST	,269	,200
1622567701205	,POST	,270	,200
1622567701190	,POST	,285	,200
1622567701206	,POST	,269	,200
1622567701205	,POST	,270	,200
1622567701205	,POST	,270	,200
1622567701205	,POST	,270	,200
1622567701206	,POST	,270	,200
1622567701204	,POST	,272	,200
1622567701205	,POST	,271	,200
1622567701205	,POST	,359	,200
1622567701383	,POST	,182	,200
1622567701383	,POST	,182	,200
1622567701383	,POST	,182	,200
1622567701383	,POST	,182	,200
1622567701383	,POST	,182	,200
1622567701384	,POST	,181	,200
1622567701383	,POST	,182	,200
1622567701383	,POST	,182	,200
1622567701384	,POST	,181	,200
1622567701384	,POST	,182	,200
1622567701383	,POST	,183	,200
1622567701384	,POST	,182	,200
1622567701384	,POST	,182	,200
1622567701383	,POST	,183	,200
1622567701383	,POST	,183	,200
1622567701476	,POST	,177	,200
1622567701384	,POST	,270	,200
1622567701384	,POST	,270	,200
1622567701474	,POST	,180	,200
1622567701384	,POST	,270	,200
1622567701384	,POST	,270	,200
